review_text,sentiment_label,sentiment_score,identified_theme
Good application,POSITIVE,0.999854564666748,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
The worst I had to flight back to fix my app it need you to go back every 4 month not reliable for foreigners,NEGATIVE,0.9997552037239075,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
This should run for worst app of the year,NEGATIVE,0.9997993111610413,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Very bad,NEGATIVE,0.9997884631156921,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Bad,NEGATIVE,0.999782383441925,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
It is nice app!,POSITIVE,0.9998447895050049,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Very nice app,POSITIVE,0.9998562335968018,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"It's easy to use, but there is some problems sometimes when update the app in the network areas...",NEGATIVE,0.9943804144859314,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
No manage beneficiary for my app,NEGATIVE,0.999631404876709,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Its good but we need an option of choosing a specific period to get a historique of transactions. For example when i want to check my previous transactions i only get few transactions. Thank you.,POSITIVE,0.8520486354827881,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Very good mobile app,POSITIVE,0.9998629093170166,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Very Good,POSITIVE,0.9998520612716675,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"Something is wrong with the new update,it keep closing itself and i couldn't made an important transaction.",NEGATIVE,0.9995330572128296,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
The latest updates crushes repeatedly on my Redmi Note 12 pro plus. If you could correct the issue.,NEGATIVE,0.9994816184043884,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Not worek recipient !!,NEGATIVE,0.6950594782829285,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Best application,POSITIVE,0.9998098015785217,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"I’ve been using the CBE mobile banking app, and overall, I appreciate its features. However, I’ve noticed that when I turn on the developer options on my device, the app stops functioning properly. It would be great if you could look into this issue, as I often need to access developer settings for other applications. Thank you for your attention to this matter!",NEGATIVE,0.9523298740386963,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
I like the app,POSITIVE,0.9994398951530457,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"If you are living outside of Ethiopia you better not deposit large money into your mobile account. It can kick you off any time for some small reasons and the only way you can recover is either to go to the bank in person or you need to have access to your phone which is impossible if you are living outside Ethiopia. The only option you will be left with is, you can't use your money. At least it would be better if you can recover your account using email or other verification ...",NEGATIVE,0.9994357228279114,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Number one,POSITIVE,0.999716579914093,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Updating the app is must everytime they release it even to reload the transaction.,NEGATIVE,0.9953692555427551,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
These app is beast But the new update is great,POSITIVE,0.9992660880088806,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Bahilu ketema,NEGATIVE,0.9338399767875671,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
It's easy and user friendly!,POSITIVE,0.9988501071929932,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
I love it,POSITIVE,0.9998799562454224,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
It is helpful to save time and energy,POSITIVE,0.9988180994987488,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
good app,POSITIVE,0.9998493194580078,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
DIGITAL LEADER BANK IN ETHIOPIA CBE,POSITIVE,0.973425030708313,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Turning off the developers' options :( This is getting out of hand. We don't need to go through that...,NEGATIVE,0.9956076741218567,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
🤙best,NEGATIVE,0.6970561146736145,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Nice,POSITIVE,0.9998552799224854,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Good app,POSITIVE,0.9998493194580078,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
😔,NEGATIVE,0.6970561146736145,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
I don't have an idea why our country soft wares needs some beroucracy?? How many peoples knew that about developer options N why is the new app forceing to disable that?? in my side i didn't get the apps as of b4.,NEGATIVE,0.9992456436157227,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"BEST APP EVER,BUT WHEN CBE BE INTEGRATED WITH INTERNATIONAL TRANSFER",POSITIVE,0.9357484579086304,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Where ever you go no one is like cbe mobile banking.it's absolutely perfect,POSITIVE,0.9998345375061035,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"Does""nt give you a list of beneficieries.",POSITIVE,0.9234083294868469,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Ti,POSITIVE,0.9913841485977173,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"trasaction history needs to be more,",NEGATIVE,0.9970212578773499,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
This app is more helpful and best,POSITIVE,0.9988846182823181,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
I like it more the app cbe thank you !,POSITIVE,0.9997392296791077,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Alert The device developer Mode is turned on. Please turn off Developer Mode from device settings and try again to use this app OK What is this ?,NEGATIVE,0.99681156873703,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Correct your order of incoming and outgoing birr,NEGATIVE,0.8908075094223022,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Nice App,POSITIVE,0.9998061060905457,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
The apk doesn't work when the phones developer option is turned on. It always asks me to turn off the developer options to open the apk. Please fix it as it is unnecessary.,NEGATIVE,0.9993588328361511,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Wow amazing app,POSITIVE,0.9998513460159302,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Woow app,NEGATIVE,0.9864674210548401,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Wow 👌 👏,POSITIVE,0.998944103717804,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Best App👌🏿,POSITIVE,0.9997019171714783,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"Why on earth is CBE telling me to turn off developer mode? As the name clearly states, it's for developers, not for CBE to dictate. There are countless financial apps out there that work just fine without demanding such an unnecessary restriction. If your app can’t handle developer mode, that’s a you problem. Fix your code instead of disabling features that have absolutely nothing to do with you.",NEGATIVE,0.5818899869918823,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
It keeps asking for an update recursively since the last update. What is going on??,NEGATIVE,0.998496413230896,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
I donot want to update.,POSITIVE,0.6200540661811829,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
The qr code scans must be backed to see the transfer is done and to use it easily,NEGATIVE,0.9893651008605957,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"አፕልኬሽኑ የተላከልኝን ብር ቶሎ አያሳይም ። ከ 24 ሰዓት በላይ ይቆያል። ይህ ለቢዝነስ በጣም አስቸጋሪ ሆኖብኛል። መፍትሔ አላችሁ ? This application is too slow & inactive to notify & record transactions, & hence I faced difficulty using it for businesses. would you fix it?",NEGATIVE,0.9996609687805176,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Nice app thanks cbe,POSITIVE,0.9998252987861633,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
NICE,POSITIVE,0.9998552799224854,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
I like it,POSITIVE,0.9998593330383301,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
It is very nice to use,POSITIVE,0.9998107552528381,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"the ""developer mode"" need to be fixed, it sucks",NEGATIVE,0.9996726512908936,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"The app is simply trash, the only thing that's keeping them afloat is that the woods for the other Ethiopian banks is even trashier",NEGATIVE,0.999788224697113,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
It very important app,POSITIVE,0.9997138381004333,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Data problems,NEGATIVE,0.9996092915534973,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
nice one,POSITIVE,0.9998481273651123,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
This app after update they ask verification .why they restricted for update?,NEGATIVE,0.9927914142608643,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Best and ease to use,POSITIVE,0.9997965693473816,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
thank you very much and we are very very happy with your service🥰,POSITIVE,0.9998617172241211,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Cbe is the leader bank in Ethiopia by digital payment system,POSITIVE,0.9959623217582703,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Like it,POSITIVE,0.9997184872627258,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
it's not working properly,NEGATIVE,0.9997792840003967,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Make an option to send statement by email,NEGATIVE,0.9493922591209412,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
It is simple and very accurate system,POSITIVE,0.999847412109375,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"I am happy for using CBE. How ever, i am happy we can not send money to other tele birr by this app. why???",POSITIVE,0.9919834733009338,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Why developer option is off ? Please remove this feature.,NEGATIVE,0.9992109537124634,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Reminding me to update and pay every month,POSITIVE,0.9341620802879333,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
its excellent app,POSITIVE,0.9998421669006348,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"After a recent update, this app stopped working with a message "" the developer turned off advanced ... etc.",NEGATIVE,0.9997231364250183,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
እብድ ባነክ፣ ይሄ ዝምብሎ Update ብቻ የሚለውን እና Update የማያደርገውን ሲስተማችሁን አስተካክሉት። አናዳጆች!,NEGATIVE,0.8708980083465576,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
I am students of accounting and finance when i graduate i wish to do in CBE thanks,POSITIVE,0.998768150806427,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
wow . what i can say thank you.,POSITIVE,0.9998680353164673,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Good App,POSITIVE,0.9998493194580078,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
very inconvenience to use. unreliable and needs upgrades!!!,NEGATIVE,0.9996125102043152,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Good I like it .,POSITIVE,0.9998548030853271,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Wow❤🙏..,POSITIVE,0.6245702505111694,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
The worst bank in Ethiopia!,NEGATIVE,0.9997764229774475,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Annoying app Very poor,NEGATIVE,0.9997809529304504,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"I have been accessing my CBE from abroad very easily without problems .Good job, guy.",POSITIVE,0.999575674533844,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
I love ❤️ 😍 💖 ❣️ 💕,POSITIVE,0.999438464641571,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Waw,NEGATIVE,0.7346174120903015,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"Why force-disable Developer Options in the latest update? I get that it's a security precaution, but it's overkill. Plenty of other financial apps do not require it and it's sometimes necessary for debugging/experimental reasons",NEGATIVE,0.9979910850524902,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
በጣም ምርጥ እና ላጠቃቀም ቀላል አፕ ነው ደስ ብሎኛል,NEGATIVE,0.9322324395179749,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Excellent app,POSITIVE,0.9998356103897095,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"The app resets without customer interaction or confirmation, which is concerning. Please improve the user experience to ensure better control and transparency for customers.",NEGATIVE,0.9712154269218445,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"It was very convenient and cool to use, but for some reason it hasn't been working for me lately.",NEGATIVE,0.892498791217804,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Nice app,POSITIVE,0.9998061060905457,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
cBENooR,POSITIVE,0.9303086400032043,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Breaks after a week,NEGATIVE,0.9532126784324646,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Good work keep it uo.,POSITIVE,0.9998258948326111,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
ምርጥ ባንክ,NEGATIVE,0.7850579619407654,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
teliga,NEGATIVE,0.9704234600067139,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Jest i like this app esy and fast,POSITIVE,0.9978528022766113,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
First,POSITIVE,0.9977535605430603,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
abdulkarem,POSITIVE,0.9752504825592041,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Reliable & Simplified Service🎉💜🙏🙏,POSITIVE,0.9995490908622742,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Muhajer Naser,POSITIVE,0.8194689154624939,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
This application is an unreliable application. Please do not use it. Hackers will enter through the application and take the certificate from CBE.,NEGATIVE,0.9993547797203064,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Goood app,NEGATIVE,0.9925320744514465,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Please make it active it is delaying in low connection thanks.,POSITIVE,0.8377207517623901,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Best app for adroid user,POSITIVE,0.9955930113792419,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Excellent condition security code used,POSITIVE,0.9990721940994263,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Saadahmuu,NEGATIVE,0.9790335297584534,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Yeah its very important in our daily life,POSITIVE,0.9996480941772461,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
The new update is seems force enable developer options on setting. And please fix the problem on iphones it only works for few days every time it get maintained at branches,POSITIVE,0.7807735204696655,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Kedir nuri jemal,POSITIVE,0.9445419907569885,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
The great app and banking system 🤩,POSITIVE,0.9985370635986328,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"Money transfer options is not giving correct input, and there is no way of knowing whether the money was successfully transferred.",NEGATIVE,0.9997788071632385,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Over,NEGATIVE,0.9339752793312073,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
GOOD app,POSITIVE,0.9998493194580078,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
i enabled two step verification..when i press Authenticate it says Authentication failed.,NEGATIVE,0.9996612071990967,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Very much helpful,POSITIVE,0.9998149275779724,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Please add mini statement,POSITIVE,0.9677760004997253,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
It simplify every step.,POSITIVE,0.9977728724479675,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
It's good app,POSITIVE,0.9998689889907837,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Taliyemuxumid mahamuud,NEGATIVE,0.7884644865989685,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Keep up guys you're always trustful service giver. I appereciated so much.,POSITIVE,0.9996887445449829,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Abuu irbo,POSITIVE,0.5953803062438965,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Go,POSITIVE,0.9994152784347534,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Too good,POSITIVE,0.9997445940971375,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
ከድር ሁሴን አብደላ,NEGATIVE,0.8337247967720032,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Suuuuu,NEGATIVE,0.9772841930389404,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
This app is the worst the current release doesn't work when developers mode is on and the transaction errors make you transfer money twice with errors,NEGATIVE,0.9996973276138306,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Baayyee gaariidha Garuu App keessan altokko tokko isa ati tokko ergitu irra deebi'ee ergaa isa nu sirreessaa,NEGATIVE,0.9913952946662903,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Developer mode?????,NEGATIVE,0.995884120464325,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"It is Nice, but some times details of credited amount not shown from whom sent.",NEGATIVE,0.6728793382644653,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
ዳኒል ትዛዙ,NEGATIVE,0.7850579619407654,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"I am facing difficulties related to network issues, while I have a good internet connection.",NEGATIVE,0.8891935348510742,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Hulum yalfal,NEGATIVE,0.9677179455757141,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
How to make developer mode off,NEGATIVE,0.9988376498222351,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
nice,POSITIVE,0.9998552799224854,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"Alert The device developer Mode is turned on. You can't use this app, Please turn off Developer Mode and try again. OK Why reason?",NEGATIVE,0.9970587491989136,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Galaxy j7,POSITIVE,0.9231310486793518,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
በጣም አሪፍ,NEGATIVE,0.7850579619407654,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Tariku kasahun,POSITIVE,0.9682701826095581,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Very good,POSITIVE,0.9998520612716675,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
I am leul,NEGATIVE,0.7330945134162903,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Exelent App,POSITIVE,0.9968787431716919,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Smart app❤️,POSITIVE,0.9998408555984497,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
አሪፍና ምቹ ተመችቶኛል ለኔ,NEGATIVE,0.8616324663162231,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
የራሱ የሆነ ኪቦርድ ቢኖረው _ እና ትራንዛክሽን ሂስትሪው ቢስተካከል እና ገቢ እና ወጪ ላይ ቀኑን አስከነ ሰአቱ በስነ ስርአቱ ቢያስቀምጥ አሪፍ ይመስለኛል,NEGATIVE,0.9668055176734924,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
aqf WWE the ga,NEGATIVE,0.7552676200866699,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"Good cbe app but it frequently need update , after you update you will go to the Bank officer for verification . But my question is why not verify own self .",NEGATIVE,0.9766367077827454,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Best and easy to use,POSITIVE,0.9997791647911072,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
EMAMU WUBETUDERESE,POSITIVE,0.5088631510734558,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Merjerbehel.,POSITIVE,0.8828279376029968,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"First this app was pretty good and well connection while transferring money, but now there's no such a worst mob app ever while transferring money it corrupts due to the network and took the amount of money you were transferring from your account then after seconds interruptions it's shows that the money is transferred (this case happens especially to telebirrr wallet) then after you report the issue to the CBE customer service they refund your money to your CBE account after 3-5 days.",NEGATIVE,0.9965466856956482,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Satisfied,POSITIVE,0.9997212290763855,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
It nice but some connection limitation,NEGATIVE,0.8407274484634399,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Ok. C,POSITIVE,0.9995594620704651,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
It's bestv forever!!,POSITIVE,0.9998586177825928,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
It is good app but not have statment 1 week 1 month only 2 days and it is not order by time,NEGATIVE,0.9727411866188049,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
8 expriance,NEGATIVE,0.7426704168319702,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
this app is very good,POSITIVE,0.9998623132705688,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
It fast and satisfied,POSITIVE,0.9997804760932922,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Best app for the bank,POSITIVE,0.9994045495986938,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
best bank,POSITIVE,0.9997438788414001,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Good challenge good.,POSITIVE,0.9998480081558228,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
👍👍👍👍 👍👍👍👍,NEGATIVE,0.7850579619407654,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
It is good,POSITIVE,0.9998494386672974,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Best app I was but the message updated and it refused to work for me,NEGATIVE,0.9994940757751465,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
More,POSITIVE,0.9968525767326355,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Why do i have to close the developer option to use it. After the update it's not even working unless I close the developer option,NEGATIVE,0.9997721314430237,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
❤❤😂😂,NEGATIVE,0.6970561146736145,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Atractive and easy to use,POSITIVE,0.9762109518051147,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"You can not track your transaction history with correct date, time and order",NEGATIVE,0.9983684420585632,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Important,POSITIVE,0.999708354473114,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"Keep saying ""unable to connect"" after a normal phone update. Please update the app to match latest phone ""updates""",NEGATIVE,0.9996213912963867,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Sufiyan ahmade umara,NEGATIVE,0.7965822219848633,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
It's simple and easy to use,POSITIVE,0.9997555613517761,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
I like this app,POSITIVE,0.9996516704559326,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
good app I like it,POSITIVE,0.9998677968978882,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
WOW,POSITIVE,0.999592125415802,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
"i,ts not working, not good",NEGATIVE,0.9998045563697815,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Thank you free 2 years,POSITIVE,0.9996683597564697,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Please Add A dark theme😭😭,POSITIVE,0.9205670952796936,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
Open,POSITIVE,0.9997945427894592,"Feature Requests, Account Access Issues, Transaction Performance, User Interface & Experience, Customer Support"
